antecedent,consequent,fitness,support,confidence,lift,coverage,rhs_support,conviction,amplitude,inclusion,interestingness,comprehensibility,netconf,yulesq
"[restecg([1, 2]), cp([1, 2]), exang(1)]","[slope([1, 2])]",0.5131707317073171,0.026341463414634145,1.0,1.077812828601472,0.026341463414634145,0.9278048780487805,325137924317479.5,0.6666666666666667,0.2857142857142857,0.02839043756814424,0.43067655807339306,0.07414829659318628,1.0
"[exang([0, 1]), restecg([1, 2]), trestbps([104, 109])]","[cp([0, 2]), thal([2, 3])]",0.5131707317073171,0.026341463414634145,1.0,1.1595022624434388,0.026341463414634145,0.8624390243902439,619519558496819.5,0.49056603773584906,0.35714285714285715,0.03054220150147644,0.6131471927654585,0.14128256513026047,1.0
"[exang([0, 1])]",[target(1)],0.5131707317073171,0.5131707317073171,0.5131707317073171,1.0,1.0,0.5131707317073171,0.9999999999999996,0.5,0.14285714285714285,0.5129138105367014,0.6309297535714574,0.0,0.0
"[thal([1, 3]), cp([0, 2]), fbs(1), slope([0, 1]), exang(1), target([0, 1]), sex(1)]","[thalach([85, 202])]",0.5121951219512195,0.024390243902439025,1.0,1.0039177277179236,0.024390243902439025,0.9960975609756098,17575022936080.0,0.5341921119592876,0.5714285714285714,0.02448521558864092,0.3154648767857287,0.00400000000000002,1.0
"[restecg(1), fbs(1), thal(3), thalach([93, 165])]","[cp([0, 2])]",0.511219512195122,0.0224390243902439,1.0,1.0812236286919832,0.0224390243902439,0.9248780487804878,338319191519539.5,0.7567430025445293,0.35714285714285715,0.02426107224702997,0.3868528072345416,0.0768463073852295,1.0
"[cp([0, 3]), thalach([111, 163])]","[sex([0, 1]), exang([0, 1]), slope([0, 1])]",0.5109367580401467,0.4068292682926829,0.6150442477876106,1.1338495575221237,0.6614634146341464,0.5424390243902439,1.1886066722736184,0.22061068702290065,0.35714285714285715,0.4611000994982969,0.7737056144690831,0.21446787891152946,0.4101694915254237
"[sex([0, 1]), thalach([106, 193])]","[exang([0, 1]), cp([0, 2]), thal([1, 2]), slope([1, 2])]",0.5109345817916384,0.49658536585365853,0.5252837977296182,1.0236043586936476,0.9453658536585365,0.5131707317073171,1.025516436903499,0.30597964376590336,0.42857142857142855,0.5080606836925288,0.8270874753469162,0.22171236915818868,0.4347873224675653
"[thal(3), target([0, 1]), trestbps([119, 121]), sex([0, 1]), slope([0, 2]), ca([1, 4]), cp([0, 2])]","[fbs([0, 1]), thalach([74, 176])]",0.5107317073170732,0.021463414634146343,1.0,1.1129207383279045,0.021463414634146343,0.8985365853658537,456950596338079.5,0.3095377171785064,0.6428571428571429,0.023886579068221763,0.47712125471966244,0.10368893320039883,1.0
"[oldpeak([1.987957708814793, 6.2]), thal([2, 3]), restecg([0, 2])]","[target([0, 1]), thalach([85, 159])]",0.5102870233122221,0.15317073170731707,0.8674033149171271,1.4180038242265633,0.17658536585365853,0.6117073170731707,2.928373983739833,0.2844839021229757,0.35714285714285715,0.21716422656454815,0.6131471927654585,0.31053127700243505,0.6777050772879225
"[restecg([1, 2]), exang(1), cp(2), thal([2, 3])]","[slope([1, 2])]",0.5102439024390244,0.02048780487804878,1.0,1.077812828601472,0.02048780487804878,0.9278048780487805,325137924317479.5,0.7333333333333334,0.35714285714285715,0.02208157754979104,0.3868528072345416,0.07370517928286846,1.0
"[thal([1, 3]), fbs(1), cp([1, 2]), thalach([81, 182]), target([0, 1]), slope([0, 1]), exang([0, 1])]","[restecg([0, 2])]",0.5097560975609756,0.01951219512195122,1.0,1.0,0.01951219512195122,1.0,0.0,0.34112595419847325,0.5714285714285714,0.01951182368218685,0.3154648767857287,0.0,0.0
"[ca([0, 2]), slope(1), sex([0, 1]), trestbps([94, 107]), fbs([0, 1]), target([0, 1]), thal([2, 3])]","[age([42, 75])]",0.5092682926829268,0.018536585365853658,1.0,1.1153427638737756,0.018536585365853658,0.8965853658536586,465738107806119.5,0.4195656446540881,0.5714285714285714,0.020674272464638706,0.3154648767857287,0.10536779324055655,1.0
"[oldpeak([3.628703265660978, 6.2]), exang(1)]","[slope([0, 2])]",0.5092682926829268,0.018536585365853658,1.0,1.0,0.018536585365853658,1.0,0.0,0.5284249067559665,0.21428571428571427,0.018536250141466315,0.5,0.0,0.0
"[sex([0, 1]), exang([0, 1]), ca(4), target([0, 1]), slope([0, 2]), cp([0, 2])]","[thalach([71, 201])]",0.5087804878048781,0.0175609756097561,1.0,1.0039177277179236,0.0175609756097561,0.9960975609756098,17575022936080.0,0.19156670301708478,0.5,0.017629472685735195,0.33333333333333337,0.003972194637537259,1.0
"[slope([1, 2]), fbs([0, 1]), ca(4)]","[exang([0, 1])]",0.5087804878048781,0.0175609756097561,1.0,1.0,0.0175609756097561,1.0,0.0,0.375,0.2857142857142857,0.017560674743546962,0.43067655807339306,0.0,0.0
"[cp([0, 2]), exang([0, 1]), fbs([0, 1])]",[thal(2)],0.508630750231553,0.48878048780487804,0.5284810126582279,0.995759260982874,0.9248780487804878,0.5307317073170732,0.9952267146832537,0.33333333333333337,0.2857142857142857,0.4864756063675178,0.43067655807339306,-0.02996054578333159,-0.060322714108398845
"[restecg([0, 1]), cp([1, 2]), sex(0), exang([0, 1])]","[fbs([0, 1]), thal(2), target(1)]",0.5084064043094418,0.13951219512195123,0.8773006134969326,2.182604681636786,0.15902439024390244,0.40195121951219515,4.874097560975603,0.5952380952380953,0.5,0.3044585248924884,0.6666666666666667,0.5652356482997166,0.880681755175817
"[ca([1, 2]), thal(3), sex(1), fbs(1)]","[thalach([71, 202])]",0.5082926829268293,0.016585365853658537,1.0,1.0,0.016585365853658537,1.0,0.0,0.75,0.35714285714285715,0.01658509748842878,0.3868528072345416,0.0,0.0
"[sex([0, 1]), target([0, 1]), thalach([112, 116]), fbs([0, 1]), thal(3)]","[exang([0, 1])]",0.5082926829268293,0.016585365853658537,1.0,1.0,0.016585365853658537,1.0,0.0,0.3282442748091604,0.42857142857142855,0.01658509748842878,0.3562071871080222,0.0,0.0
"[chol([369, 564]), cp([0, 3])]","[exang([0, 1]), thal([1, 3])]",0.5078048780487805,0.015609756097560976,1.0,1.006876227897839,0.015609756097560976,0.9931707317073171,30756290138140.0,0.22203196347031973,0.2857142857142857,0.015716852981841428,0.6826061944859854,0.006937561942517379,1.0
"[exang([0, 1]), sex([0, 1]), target(1), thal(3)]","[age([31, 66])]",0.5076422764227643,0.08195121951219513,0.9333333333333333,1.0231729055258467,0.08780487804878048,0.9121951219512195,1.3170731707317027,0.4541666666666667,0.35714285714285715,0.08384356334878336,0.3868528072345416,0.023172905525846756,0.1603354711396152
"[target(1), age([52, 77]), exang(0)]","[cp([0, 2]), thal([2, 3])]",0.5075121951219512,0.19902439024390245,0.816,0.9461538461538462,0.24390243902439024,0.8624390243902439,0.7476139978791082,0.6958333333333333,0.35714285714285715,0.18827112857731204,0.6131471927654585,-0.06141935483870963,-0.2348993288590604
"[restecg(1), thal(3), ca([2, 4]), cp([0, 1]), thalach([152, 177]), slope([1, 2])]","[age([44, 72])]",0.5073170731707317,0.014634146341463415,1.0,1.1863425925925928,0.014634146341463415,0.8429268292682927,707394673177219.5,0.6989276626681207,0.5,0.01736086324277877,0.33333333333333337,0.15940594059405944,1.0
"[cp([2, 3]), thal(1), slope([0, 2]), restecg([0, 2])]","[exang([0, 1])]",0.5073170731707317,0.014634146341463415,1.0,1.0,0.014634146341463415,1.0,0.0,0.33333333333333337,0.35714285714285715,0.014633937406595958,0.3868528072345416,0.0,0.0
"[fbs(1), thal([2, 3]), cp(1), thalach([71, 175])]","[slope([1, 2])]",0.5063414634146342,0.012682926829268294,1.0,1.077812828601472,0.012682926829268294,0.9278048780487805,325137924317479.5,0.6745547073791349,0.35714285714285715,0.013669652096074703,0.3868528072345416,0.07312252964426873,1.0
"[slope(1), target(0), ca([0, 3]), cp([0, 2]), exang(0)]","[thal([2, 3])]",0.5059961148284049,0.10048780487804879,0.911504424778761,0.9793417561826311,0.11024390243902439,0.9307317073170732,0.7827317073170704,0.7083333333333334,0.42857142857142855,0.09840225530797472,0.3562071871080222,-0.021609610308958214,-0.15054417629960115
"[sex(1), exang([0, 1]), thalach([152, 164]), oldpeak([0.0, 6.2]), age([29, 52]), cp(1)]","[thal([2, 3])]",0.5058536585365854,0.011707317073170732,1.0,1.0744234800838575,0.011707317073170732,0.9307317073170732,311956657115419.5,0.5851281352235551,0.5,0.01257847268210372,0.33333333333333337,0.07008884501480742,1.0
"[ca([2, 4]), slope(2), age([43, 56]), target(1)]","[thalach([82, 202])]",0.5058536585365854,0.011707317073170732,1.0,1.0039177277179236,0.011707317073170732,0.9960975609756098,17575022936080.0,0.6626272264631043,0.35714285714285715,0.01175304891158369,0.3868528072345416,0.003948667324777908,1.0
"[trestbps([106, 140]), ca(2), thal(2), slope(1), age([54, 77]), target(0)]","[thalach([89, 202])]",0.5058536585365854,0.011707317073170732,1.0,1.006876227897839,0.011707317073170732,0.9931707317073171,30756290138140.0,0.7624975995006962,0.5,0.011787684615645333,0.33333333333333337,0.006910167818361338,1.0
"[fbs(1), thal([1, 3]), cp([2, 3]), exang(1)]","[slope([1, 2])]",0.5048780487804878,0.00975609756097561,1.0,1.077812828601472,0.00975609756097561,0.9278048780487805,325137924317479.5,0.7,0.35714285714285715,0.010515147022671272,0.3868528072345416,0.07290640394088672,1.0
"[exang([0, 1]), sex(1), age([51, 52]), cp(1)]","[thal([1, 3])]",0.504390243902439,0.00878048780487805,1.0,1.006876227897839,0.00878048780487805,0.9931707317073171,30756290138140.0,0.6625,0.35714285714285715,0.008840788706320147,0.3868528072345416,0.006889763779527494,1.0
"[thal(3), sex([0, 1]), cp(1), exang([0, 1]), slope(1), fbs([0, 1])]","[chol([180, 364])]",0.5039024390243902,0.007804878048780488,1.0,1.1033369214208826,0.007804878048780488,0.9063414634146342,421800550465919.5,0.5114155251141552,0.5,0.00861134454669391,0.33333333333333337,0.09439528023598813,1.0
"[sex(1), ca([0, 3]), thal(3), slope(2), trestbps([114, 184]), cp(1), age([51, 77]), fbs([0, 1]), thalach([71, 197])]","[target([0, 1])]",0.5039024390243902,0.007804878048780488,1.0,1.0,0.007804878048780488,1.0,0.0,0.5086123913774065,0.7142857142857143,0.007804818618418189,0.2890648263178878,0.0,0.0
"[ca([2, 4]), thal(3), fbs([0, 1]), cp(0), age([65, 74]), slope([1, 2]), thalach([158, 202])]","[target([0, 1])]",0.5034146341463415,0.006829268292682927,1.0,1.0,0.006829268292682927,1.0,0.0,0.5595777671755725,0.5714285714285714,0.006829222791311792,0.3154648767857287,0.0,0.0
"[restecg(2), target([0, 1]), thal(2)]","[thalach([90, 142])]",0.5034146341463415,0.006829268292682927,1.0,2.997076023391813,0.006829268292682927,0.3336585365853659,3000935166335657.0,0.6507633587786259,0.2857142857142857,0.020467699886241482,0.43067655807339306,0.6709233791748525,1.0
"[ca([3, 4]), thal(1), cp([0, 2]), sex([0, 1])]","[thalach([71, 202]), exang([0, 1]), slope([0, 1])]",0.5034146341463415,0.006829268292682927,1.0,1.843525179856115,0.006829268292682927,0.5424390243902439,2060671439255378.0,0.3690476190476192,0.5,0.01258984417463055,0.6666666666666667,0.46070726915520616,1.0
"[sex([0, 1]), slope([1, 2]), thalach(136)]","[cp([0, 2])]",0.5034146341463415,0.006829268292682927,1.0,1.081223628691983,0.006829268292682927,0.9248780487804878,338319191519539.5,0.45833333333333337,0.2857142857142857,0.007383917047568129,0.43067655807339306,0.07563850687622778,1.0
"[oldpeak([4.475996233930313, 6.2])]","[exang([0, 1]), cp([0, 2]), thal([1, 3])]",0.5034146341463415,0.006829268292682927,1.0,1.0892667375132836,0.006829268292682927,0.9180487804878049,369075481657679.5,0.34715038577675994,0.2857142857142857,0.007438845229643556,0.8613531161467861,0.0825147347740667,1.0
"[target(1), trestbps([133, 134])]","[exang([0, 1]), cp([0, 2]), thal([2, 3])]",0.5029268292682927,0.005853658536585366,1.0,1.159502262443439,0.005853658536585366,0.8624390243902439,619519558496819.5,0.5981132075471698,0.35714285714285715,0.006787291555069839,0.7737056144690831,0.1383709519136408,1.0
"[exang([0, 1]), thalach([124, 194]), cp(0), ca([3, 4]), trestbps([165, 177])]","[chol([248, 441]), sex([0, 1]), fbs([0, 1])]",0.5019512195121951,0.003902439024390244,1.0,2.2930648769574944,0.003902439024390244,0.43609756097560975,2539590814263558.0,0.4577252547982036,0.5714285714285714,0.008948511791878435,0.6309297535714574,0.5661116552399608,1.0
"[trestbps([189, 200]), age([52, 77]), cp([0, 2]), fbs(1), chol([191, 437])]","[exang(1), slope([0, 1]), thalach([71, 202]), ca([1, 3])]",0.5019512195121951,0.003902439024390244,1.0,7.167832167832167,0.003902439024390244,0.13951219512195123,3875292557405636.5,0.5718980643864335,0.6428571428571429,0.02797192147531231,0.6989700043360187,0.8638589618021545,1.0
"[thal([2, 3]), restecg(2), cp(0), age([54, 77]), thalach([118, 166])]","[slope([1, 2])]",0.5019512195121951,0.003902439024390244,1.0,1.077812828601472,0.003902439024390244,0.9278048780487805,325137924317479.5,0.7201812977099237,0.42857142857142855,0.004206082829621095,0.3562071871080222,0.07247796278158661,1.0
"[thal(3), restecg(2), age([47, 77]), thalach([112, 193])]","[slope([1, 2])]",0.5019512195121951,0.003902439024390244,1.0,1.077812828601472,0.003902439024390244,0.9278048780487805,325137924317479.5,0.6513358778625954,0.35714285714285715,0.004206082829621095,0.3868528072345416,0.07247796278158661,1.0
"[restecg([1, 2]), thalach([151, 202]), cp([1, 3]), slope(1), exang(1)]","[thal([0, 3])]",0.5019512195121951,0.003902439024390244,1.0,1.0,0.003902439024390244,1.0,0.0,0.5740033927056828,0.42857142857142855,0.0039024241667996694,0.3562071871080222,0.0,0.0
"[thalach([88, 186]), thal(1), fbs([0, 1]), sex(0)]","[exang([0, 1]), slope([1, 2])]",0.5019512195121951,0.003902439024390244,1.0,1.077812828601472,0.003902439024390244,0.9278048780487805,325137924317479.5,0.4586513994910941,0.42857142857142855,0.004206082829621095,0.5645750340535797,0.07247796278158661,1.0
"[trestbps([102, 110]), restecg([1, 2]), thal(3), thalach([71, 202]), sex(1), slope([0, 1]), ca([1, 4]), age([56, 77]), fbs([0, 1])]","[target([0, 1])]",0.5019512195121951,0.003902439024390244,1.0,1.0,0.003902439024390244,1.0,0.0,0.4737028301886792,0.7142857142857143,0.0039024241667996694,0.2890648263178878,0.0,0.0
"[slope(1), oldpeak([3.4099036983326148, 3.787029844957646]), thal(3)]","[exang([0, 1]), fbs([0, 1])]",0.5019512195121951,0.003902439024390244,1.0,1.0,0.003902439024390244,1.0,0.0,0.5878346404314505,0.35714285714285715,0.0039024241667996694,0.6131471927654585,0.0,0.0
"[sex(1), target(1), ca([1, 4]), thalach([136, 154]), cp(1)]","[slope([1, 2])]",0.5019512195121951,0.003902439024390244,1.0,1.077812828601472,0.003902439024390244,0.9278048780487805,325137924317479.5,0.7687659033078881,0.42857142857142855,0.004206082829621095,0.3562071871080222,0.07247796278158661,1.0
"[cp(0), thalach([149, 194]), age([75, 77])]","[slope(2), target([0, 1])]",0.5014634146341463,0.002926829268292683,1.0,2.185501066098081,0.002926829268292683,0.4575609756097561,2442928188115118.0,0.7229643765903307,0.35714285714285715,0.0063965702210457024,0.6131471927654585,0.5440313111545987,1.0
"[target(1), exang([0, 1]), ca([2, 3]), slope(2), cp([1, 2]), chol([285, 342])]","[thalach([73, 180])]",0.5014634146341463,0.002926829268292683,1.0,1.0665972944849116,0.002926829268292683,0.937560975609756,281200366977280.0,0.6385336838907893,0.5,0.003121739265005655,0.33333333333333337,0.06262230919765169,1.0
"[fbs([0, 1]), restecg([0, 1]), cp([1, 3]), thalach([115, 117]), thal([0, 1])]","[exang([0, 1]), slope([1, 2])]",0.5014634146341463,0.002926829268292683,1.0,1.077812828601472,0.002926829268292683,0.9278048780487805,325137924317479.5,0.4263904034896402,0.5,0.003154565124784894,0.5283208335737188,0.07240704500978466,1.0
"[restecg([0, 1]), fbs([0, 1]), sex(0), thal([0, 1]), cp([1, 2])]","[exang([0, 1]), slope([1, 2])]",0.5014634146341463,0.002926829268292683,1.0,1.077812828601472,0.002926829268292683,0.9278048780487805,325137924317479.5,0.4761904761904763,0.5,0.003154565124784894,0.5283208335737188,0.07240704500978466,1.0
"[exang([0, 1]), sex(1), ca([0, 4]), thalach([93, 202]), thal([2, 3]), age(77)]",[fbs(0)],0.5014634146341463,0.002926829268292683,1.0,1.1754587155963303,0.002926829268292683,0.8507317073170731,672244627305059.5,0.5478007997091967,0.5,0.0034403571487046265,0.33333333333333337,0.14970645792563603,1.0
"[cp(2), slope([0, 2]), restecg(2)]","[exang([0, 1])]",0.5014634146341463,0.002926829268292683,1.0,1.0,0.002926829268292683,1.0,0.0,0.5,0.2857142857142857,0.0029268209108979848,0.43067655807339306,0.0,0.0
"[exang([0, 1]), oldpeak([1.9484931025216523, 6.2]), sex([0, 1]), cp([1, 2]), age([36, 40])]","[thal([1, 3])]",0.5014634146341463,0.002926829268292683,1.0,1.006876227897839,0.002926829268292683,0.9931707317073171,30756290138140.0,0.37182329128642433,0.42857142857142855,0.0029469463984974796,0.3562071871080222,0.006849315068493185,1.0
"[cp(2), chol([352, 398])]","[slope([0, 2])]",0.5014634146341463,0.002926829268292683,1.0,1.0,0.002926829268292683,1.0,0.0,0.6316590563165906,0.21428571428571427,0.0029268209108979848,0.5,0.0,0.0
"[ca([2, 4]), age([42, 44]), slope(2), sex([0, 1])]","[target([0, 1])]",0.5014634146341463,0.002926829268292683,1.0,1.0,0.002926829268292683,1.0,0.0,0.4916666666666667,0.35714285714285715,0.0029268209108979848,0.3868528072345416,0.0,0.0
"[cp([0, 2]), thalach([93, 177]), thal([2, 3]), trestbps([162, 178]), slope(2), sex(1)]","[exang([0, 1])]",0.5014634146341463,0.002926829268292683,1.0,1.0,0.002926829268292683,1.0,0.0,0.6011193185325405,0.5,0.0029268209108979848,0.33333333333333337,0.0,0.0
"[slope([0, 1]), sex(1), exang([0, 1]), age([47, 49]), target(1)]","[thal([2, 3])]",0.5014634146341463,0.002926829268292683,1.0,1.0744234800838575,0.002926829268292683,0.9307317073170732,311956657115419.5,0.6875,0.42857142857142855,0.003144645108669218,0.3562071871080222,0.06947162426614471,1.0
"[exang([0, 1]), ca([1, 4]), age([31, 77]), thalach([183, 202]), sex([0, 1])]",[fbs(0)],0.5014634146341463,0.002926829268292683,1.0,1.1754587155963303,0.002926829268292683,0.8507317073170731,672244627305059.5,0.3577714164546226,0.42857142857142855,0.0034403571487046265,0.3562071871080222,0.14970645792563603,1.0
"[age([64, 77]), fbs([0, 1]), exang([0, 1]), cp([0, 2]), thal([0, 2]), restecg(2)]","[slope([1, 2]), thalach([93, 202])]",0.5014634146341463,0.002926829268292683,1.0,1.0892667375132836,0.002926829268292683,0.9180487804878049,369075481657679.5,0.38297153307888043,0.5714285714285714,0.0031880886648995048,0.5,0.08219178082191778,1.0
"[ca([0, 4]), restecg([0, 1]), trestbps([94, 107]), thal([2, 3]), thalach([175, 188])]","[cp([0, 2])]",0.5014634146341463,0.002926829268292683,1.0,1.081223628691983,0.002926829268292683,0.9248780487804878,338319191519539.5,0.546353641557444,0.42857142857142855,0.0031645479258126945,0.3562071871080222,0.0753424657534246,1.0
"[ca([3, 4]), restecg([0, 1]), age([53, 64]), thalach([168, 202]), thal([0, 3]), fbs(1)]","[slope(2), target([0, 1])]",0.5014634146341463,0.002926829268292683,1.0,2.185501066098081,0.002926829268292683,0.4575609756097561,2442928188115118.0,0.5951614185750635,0.5714285714285714,0.0063965702210457024,0.5,0.5440313111545987,1.0
"[fbs(1), cp([1, 2]), thalach([135, 184])]","[restecg([0, 2]), slope([1, 2]), target([0, 1])]",0.5000256739409499,0.05268292682926829,0.9473684210526315,1.0210858376224472,0.055609756097560976,0.9278048780487805,1.3717073170731626,0.4654368108566582,0.42857142857142855,0.05379102557783898,0.7124143742160444,0.020715528490648033,0.17517241379310344
